date,open,high,low,close,volume
2020-01-02,2.46674424,2.54547012,2.45799692,2.4929862,104134819
2020-01-03,2.4929862,2.50173352,2.46674424,2.48423888,49139859
2020-01-06,2.45799692,2.51048084,2.4492496,2.47549156,59862695
2020-01-07,2.48423888,2.50173352,2.46674424,2.48423888,45242125
2020-01-08,2.47549156,2.48423888,2.42300764,2.43175496,62516265
2020-01-09,2.4492496,2.46674424,2.44050228,2.45799692,37016996
2020-01-10,2.45799692,2.46674424,2.43175496,2.44050228,26664194
2020-01-13,2.43175496,2.46674424,2.42300764,2.45799692,39846972
2020-01-14,2.45799692,2.48423888,2.45799692,2.46674424,32853284
2020-01-15,2.47549156,2.47549156,2.43175496,2.44050228,28989243
2020-01-16,2.44050228,2.45799692,2.41426032,2.44050228,49441655
2020-01-17,2.44050228,2.4492496,2.42300764,2.44050228,27423217
2020-01-20,2.44050228,2.4492496,2.41426032,2.44050228,30520939
2020-01-21,2.44050228,2.4492496,2.41426032,2.43175496,35507356
2020-01-22,2.42300764,2.43175496,2.39676568,2.42300764,32967958
2020-01-23,2.41426032,2.42300764,2.34428176,2.35302908,45591800
2020-02-03,2.11685144,2.11685144,2.11685144,2.11685144,40357100
2020-02-04,2.03812556,2.1430934,2.03812556,2.0993568,81024033
2020-02-05,2.0993568,2.16058804,2.0993568,2.11685144,57384694
2020-02-06,2.12559876,2.15184072,2.0993568,2.1430934,52106962
2020-02-07,2.12559876,2.16933536,2.0993568,2.15184072,57793984
2020-02-10,2.13434608,2.17808268,2.11685144,2.16933536,52347707
2020-02-11,2.16933536,2.21307196,2.15184072,2.17808268,55731287
2020-02-12,2.16933536,2.25680856,2.16058804,2.23931392,74035688
2020-02-13,2.22181928,2.25680856,2.19557732,2.19557732,60508236
2020-02-14,2.19557732,2.2305666,2.18683,2.20432464,39587185
2020-02-17,2.20432464,2.24806124,2.19557732,2.23931392,56582645
2020-02-18,2.23931392,2.25680856,2.22181928,2.23931392,53755939
2020-02-19,2.2305666,2.25680856,2.22181928,2.22181928,58656746
2020-02-20,2.22181928,2.26555588,2.22181928,2.25680856,67334280
2020-02-21,2.24806124,2.2743032,2.23931392,2.24806124,60193986
2020-02-24,2.23931392,2.25680856,2.22181928,2.22181928,61044161
2020-02-25,2.18683,2.19557732,2.13434608,2.16933536,79711907
2020-02-26,2.1430934,2.38801836,2.13434608,2.38801836,275014720
2020-02-27,2.4492496,2.46674424,2.35302908,2.39676568,328354704
2020-02-28,2.32678712,2.50173352,2.30929248,2.37927104,265114655
2020-03-02,2.39676568,2.61544868,2.39676568,2.61544868,409556384
2020-03-03,2.64169064,2.69417456,2.54547012,2.5804594,393622400
2020-03-04,2.54547012,2.63294332,2.51922816,2.5804594,200717432
2020-03-05,2.58920672,2.59795404,2.52797548,2.54547012,188403063
2020-03-06,2.51048084,2.5367228,2.45799692,2.45799692,132490722
2020-03-09,2.41426032,2.43175496,2.37052372,2.37927104,123864663
2020-03-10,2.3617764,2.4492496,2.3617764,2.43175496,109952787
2020-03-11,2.42300764,2.43175496,2.38801836,2.39676568,83876672
2020-03-12,2.37927104,2.405513,2.32678712,2.35302908,78752306
2020-03-13,2.23931392,2.35302908,2.2305666,2.32678712,90771867
2020-03-16,2.3617764,2.405513,2.30929248,2.3180398,92841289
2020-03-17,2.3180398,2.37052372,2.2743032,2.34428176,61864685
2020-03-18,2.35302908,2.38801836,2.29179784,2.29179784,66786866
2020-03-19,2.2743032,2.3180398,2.24806124,2.28305052,59838410
2020-03-20,2.30054516,2.32678712,2.2743032,2.30054516,55978102
2020-03-23,2.25680856,2.28305052,2.22181928,2.25680856,53716009
2020-03-24,2.28305052,2.30054516,2.23931392,2.28305052,43944937
2020-03-25,2.3180398,2.32678712,2.28305052,2.30054516,48957559
2020-03-26,2.29179784,2.29179784,2.24806124,2.25680856,42712940
2020-03-27,2.28305052,2.37052372,2.25680856,2.3180398,102756060
2020-03-30,2.29179784,2.34428176,2.28305052,2.30929248,55289825
2020-03-31,2.32678712,2.33553444,2.29179784,2.29179784,43449675
2020-04-01,2.30054516,2.33553444,2.24806124,2.25680856,54059500
2020-04-02,2.23931392,2.28305052,2.2305666,2.28305052,34179264
2020-04-03,2.28305052,2.28305052,2.23931392,2.25680856,29157813
2020-04-07,2.29179784,2.30054516,2.2743032,2.29179784,43072186
2020-04-08,2.28305052,2.30929248,2.2743032,2.30054516,36382066
2020-04-09,2.30929248,2.3180398,2.29179784,2.30054516,34323319
2020-04-10,2.30054516,2.30054516,2.25680856,2.2743032,25544479
2020-04-13,2.2743032,2.2743032,2.25680856,2.26555588,19018019
2020-04-14,2.2743032,2.28305052,2.26555588,2.2743032,29349573
2020-04-15,2.2743032,2.28305052,2.25680856,2.26555588,26317336
2020-04-16,2.24806124,2.25680856,2.23931392,2.24806124,29612470
2020-04-17,2.25680856,2.3180398,2.24806124,2.29179784,70049103
2020-04-20,2.29179784,2.30929248,2.2743032,2.28305052,41119999
2020-04-21,2.26555588,2.2743032,2.23931392,2.26555588,31038439
2020-04-22,2.24806124,2.26555588,2.24806124,2.25680856,24306749
2020-04-23,2.25680856,2.26555588,2.24806124,2.25680856,21731016
2020-04-24,2.24806124,2.25680856,2.21307196,2.22181928,27202300
2020-04-27,2.2305666,2.25680856,2.22181928,2.2305666,21823893
2020-04-28,2.2305666,2.23931392,2.15184072,2.19557732,31535858
2020-04-29,2.19557732,2.21307196,2.18683,2.20432464,14989049
2020-04-30,2.22181928,2.26555588,2.21307196,2.24806124,38434602
2020-05-06,2.23931392,2.29179784,2.23931392,2.2743032,60396945
2020-05-07,2.26555588,2.29179784,2.24806124,2.2743032,42150499
2020-05-08,2.2743032,2.29179784,2.26555588,2.2743032,43623548
2020-05-11,2.2743032,2.3180398,2.2743032,2.29179784,70536083
2020-05-12,2.28305052,2.29179784,2.25680856,2.28305052,54231756
2020-05-13,2.2743032,2.3180398,2.25680856,2.30929248,84743382
2020-05-14,2.29179784,2.29179784,2.2743032,2.2743032,28255335
2020-05-15,2.2743032,2.29179784,2.26555588,2.26555588,25020678
2020-05-18,2.28305052,2.30054516,2.26555588,2.2743032,38303250
2020-05-19,2.29179784,2.30054516,2.2743032,2.2743032,30631219
2020-05-20,2.2743032,2.2743032,2.24806124,2.26555588,29808953
2020-05-21,2.26555588,2.2743032,2.2305666,2.2305666,44744400
2020-05-22,2.2305666,2.23931392,2.19557732,2.21307196,39854844
2020-05-25,2.21307196,2.23931392,2.20432464,2.22181928,24107508
2020-05-26,2.2305666,2.23931392,2.21307196,2.22181928,24943338
2020-05-27,2.22181928,2.2305666,2.19557732,2.20432464,19213420
2020-05-28,2.20432464,2.22181928,2.19557732,2.20432464,18580177
2020-05-29,2.20432464,2.21307196,2.18683,2.18683,43922456
2020-06-01,2.19557732,2.2305666,2.18683,2.22181928,46229107
2020-06-02,2.22181928,2.28305052,2.22181928,2.24806124,50582641
2020-06-03,2.23931392,2.2743032,2.2305666,2.23931392,33554090
2020-06-04,2.24806124,2.26555588,2.22181928,2.24806124,30776407
2020-06-05,2.24806124,2.24806124,2.22181928,2.2305666,20392510
2020-06-08,2.23931392,2.24806124,2.22181928,2.22181928,21625200
2020-06-09,2.22181928,2.23931392,2.21307196,2.2305666,26500812
2020-06-10,2.2305666,2.2305666,2.20432464,2.20432464,26438537
2020-06-11,2.20432464,2.22181928,2.19557732,2.21307196,36510871
2020-06-12,2.18683,2.20432464,2.17808268,2.19557732,51701927
2020-06-15,2.18683,2.19557732,2.16058804,2.16933536,44613118
2020-06-16,2.17808268,2.22181928,2.17808268,2.20432464,55258384
2020-06-17,2.20432464,2.22181928,2.18683,2.20432464,33872481
2020-06-18,2.19557732,2.25680856,2.18683,2.22181928,47903274
2020-06-19,2.22181928,2.23931392,2.21307196,2.23931392,43435516
2020-06-22,2.2305666,2.23931392,2.21307196,2.21307196,37451948
2020-06-23,2.21307196,2.22181928,2.19557732,2.20432464,25612292
2020-06-24,2.20432464,2.21307196,2.19557732,2.20432464,28858288
2020-06-29,2.19557732,2.20432464,2.17808268,2.18683,27064425
2020-06-30,2.19557732,2.20432464,2.18683,2.19557732,25036051
2020-07-01,2.19557732,2.24806124,2.18683,2.23931392,74860921
2020-07-02,2.2305666,2.30054516,2.22181928,2.30054516,116424139
2020-07-03,2.30929248,2.405513,2.30929248,2.37052372,160661907
2020-07-06,2.41426032,2.60670136,2.41426032,2.5804594,301478416
2020-07-07,2.65043796,2.7554058,2.54547012,2.59795404,337938656
2020-07-08,2.57171208,2.65043796,2.54547012,2.63294332,264026616
2020-07-09,2.624196,2.64169064,2.56296476,2.63294332,213206446
2020-07-10,2.60670136,2.63294332,2.5367228,2.54547012,174180820
2020-07-13,2.54547012,2.63294332,2.5367228,2.60670136,178110405
2020-07-14,2.60670136,2.63294332,2.55421744,2.5804594,144495905
2020-07-15,2.60670136,2.61544868,2.52797548,2.5367228,114162453
2020-07-16,2.54547012,2.57171208,2.47549156,2.47549156,125515985
2020-07-17,2.50239843,2.50239843,2.43064507,2.44858341,95760427
2020-07-20,2.46652175,2.58312096,2.46652175,2.57415179,120155822
2020-07-21,2.59209013,2.690751,2.58312096,2.61899764,162779099
2020-07-22,2.64590515,2.65487432,2.57415179,2.59209013,108582631
2020-07-23,2.57415179,2.59209013,2.50239843,2.56518262,103144275
2020-07-24,2.56518262,2.61002847,2.48446009,2.50239843,89212688
2020-07-27,2.5113676,2.52930594,2.45755258,2.47549092,55307011
2020-07-28,2.50239843,2.52033677,2.47549092,2.48446009,52471709
2020-07-29,2.48446009,2.53827511,2.44858341,2.52033677,65765824
2020-07-30,2.52930594,2.54724428,2.50239843,2.52930594,66581918
2020-07-31,2.52930594,2.55621345,2.47549092,2.5113676,87816817
2020-08-03,2.5113676,2.53827511,2.5113676,2.53827511,92663578
2020-08-04,2.53827511,2.59209013,2.50239843,2.55621345,119779728
2020-08-05,2.54724428,2.55621345,2.50239843,2.52930594,81971801
2020-08-06,2.53827511,2.54724428,2.49342926,2.52033677,65664697
2020-08-07,2.52033677,2.52930594,2.48446009,2.50239843,68114758
2020-08-10,2.5113676,2.61899764,2.50239843,2.57415179,155359626
2020-08-11,2.58312096,2.61002847,2.52930594,2.53827511,104761837
2020-08-12,2.52930594,2.61002847,2.52033677,2.58312096,136716942
2020-08-13,2.58312096,2.61899764,2.56518262,2.58312096,72914670
2020-08-14,2.58312096,2.6010593,2.54724428,2.6010593,63818987
2020-08-17,2.6010593,2.67281266,2.58312096,2.64590515,164784828
2020-08-18,2.63693598,2.64590515,2.6010593,2.61899764,93512042
2020-08-19,2.61002847,2.64590515,2.58312096,2.59209013,95315701
2020-08-20,2.58312096,2.61002847,2.57415179,2.58312096,75855099
2020-08-21,2.59209013,2.61002847,2.57415179,2.59209013,47700815
2020-08-24,2.59209013,2.6010593,2.56518262,2.57415179,51219960
2020-08-25,2.57415179,2.58312096,2.53827511,2.53827511,44107994
2020-08-26,2.54724428,2.55621345,2.48446009,2.50239843,61725147
2020-08-27,2.50239843,2.52033677,2.48446009,2.50239843,38667433
2020-08-28,2.49342926,2.53827511,2.48446009,2.52930594,56989264
