date,open,high,low,close,volume
2020-01-02,5.57707678,5.58470616,5.53892988,5.56181802,8916112
2020-01-03,5.54655926,5.6075943,5.54655926,5.59996492,7793500
2020-01-06,5.58470616,5.6457412,5.5313005,5.6075943,6520600
2020-01-07,5.6075943,5.76781128,5.59996492,5.7601819,10312561
2020-01-08,5.72966438,5.73729376,5.63811182,5.66099996,7198200
2020-01-09,5.67625872,5.81358756,5.67625872,5.81358756,9575463
2020-01-10,5.82884632,6.15690966,5.77544066,6.08824524,19439657
2020-01-13,6.07298648,6.20268594,5.96617516,6.12639214,10487416
2020-01-14,6.09587462,6.30949726,5.90514012,5.93565764,17764291
2020-01-15,5.88988136,6.0272102,5.82884632,5.9509164,10810074
2020-01-16,6.00432206,6.07298648,5.95854578,6.05772772,8084836
2020-01-17,6.04246896,6.1797978,5.93565764,5.99669268,5382064
2020-01-20,5.9890633,6.00432206,5.89751074,5.9890633,3283360
2020-01-21,5.9509164,5.9509164,5.82121694,5.9127695,2928602
2020-01-22,5.85936384,6.14928028,5.81358756,6.09587462,6368950
2020-01-23,6.01958082,6.07298648,5.82121694,5.92039888,4256300
2020-02-03,5.340566,5.3787129,5.32530724,5.32530724,2013500
2020-02-04,4.92857948,5.32530724,4.9209501,5.21086654,8050700
2020-02-05,5.19560778,5.28716034,5.13457274,5.2261253,7021324
2020-02-06,5.21086654,5.3024191,5.15746088,5.2261253,7045078
2020-02-07,5.21086654,5.24138406,5.1498315,5.19560778,3436462
2020-02-10,5.24138406,5.27190158,5.17271964,5.2642722,5706404
2020-02-11,5.2642722,5.4550067,5.2261253,5.340566,10176421
2020-02-12,5.31767786,5.340566,5.25664282,5.31767786,7878603
2020-02-13,5.31767786,5.34819538,5.2642722,5.28716034,4367492
2020-02-14,5.27190158,5.31004848,5.24901344,5.27953096,3076800
2020-02-17,5.28716034,5.39397166,5.27953096,5.35582476,10944430
2020-02-18,5.36345414,5.39397166,5.31004848,5.3787129,8616980
2020-02-19,5.36345414,5.39397166,5.32530724,5.35582476,6256082
2020-02-20,5.35582476,5.48552422,5.33293662,5.47789484,12422665
2020-02-21,5.4550067,5.5694474,5.43211856,5.50078298,8681067
2020-02-24,5.50078298,5.50078298,5.40160104,5.43974794,4950247
2020-02-25,5.340566,5.43211856,5.19560778,5.3787129,11506707
2020-02-26,5.32530724,5.67625872,5.28716034,5.43211856,19472878
2020-02-27,5.43974794,5.4931536,5.2642722,5.27953096,12537100
2020-02-28,5.1879784,5.1879784,4.9209501,4.97435576,14806375
2020-03-02,5.00487328,5.21849592,4.98961452,5.17271964,12409600
2020-03-03,5.2261253,5.33293662,5.1498315,5.17271964,17651314
2020-03-04,5.12694336,5.2642722,5.10405522,5.24138406,8068773
2020-03-05,5.28716034,5.39397166,5.24901344,5.340566,15279374
2020-03-06,5.27190158,5.3787129,5.24901344,5.340566,10332702
2020-03-09,5.2642722,5.3024191,5.06590832,5.0735377,10623237
2020-03-10,4.98198514,5.37108352,4.97435576,5.35582476,16938962
2020-03-11,5.340566,5.4168598,5.27953096,5.28716034,10177202
2020-03-12,5.27190158,5.27190158,5.10405522,5.15746088,8596085
2020-03-13,4.89043258,5.14220212,4.82939754,5.01250266,15752618
2020-03-16,5.05827894,5.09642584,4.79888002,4.79888002,9087621
