date,open,high,low,close,volume
2020-01-02,3.9171825,3.94329705,3.8649534,3.87017631,20592945
2020-01-03,3.85450758,3.88584504,3.83883885,3.85973049,13922593
2020-01-06,3.85973049,3.92240541,3.8127243,3.87539922,17819825
2020-01-07,3.89106795,4.19921964,3.89106795,4.00597197,35561603
2020-01-08,3.99030324,4.03208652,3.8649534,3.88584504,23005256
2020-01-09,3.92240541,3.93285123,3.85973049,3.89629086,12936498
2020-01-10,3.89629086,3.90673668,3.82317012,3.82317012,9328701
2020-01-13,3.83361594,3.87539922,3.80750139,3.8649534,7853637
2020-01-14,3.8649534,3.90151377,3.85973049,3.8649534,9442886
2020-01-15,3.84406176,3.84928467,3.80750139,3.83883885,6319967
2020-01-16,3.83361594,3.91195959,3.80227848,3.82317012,8774643
2020-01-17,3.84406176,3.84928467,3.82317012,3.82839303,4422096
2020-01-20,3.83883885,3.84406176,3.77094102,3.79705557,6038070
2020-01-21,3.656037,3.656037,3.43145187,3.47845806,25234908
2020-01-22,3.43145187,3.46278933,3.37399986,3.44189769,13667534
2020-01-23,3.42100605,3.42100605,3.2904333,3.30610203,10602190
2020-02-03,2.9770587,2.9770587,2.9770587,2.9770587,2346800
2020-02-04,2.67935283,2.91960669,2.67935283,2.81514849,20498644
2020-02-05,2.83604013,2.87782341,2.80470267,2.85170886,21118831
2020-02-06,2.84126304,2.96138997,2.83081722,2.95616706,17073199
2020-02-07,2.9248296,2.95616706,2.87782341,2.90393796,12182092
2020-02-10,2.89871505,3.05017944,2.88304632,3.03973362,17985205
2020-02-11,3.05017944,3.21208965,3.05017944,3.10240854,24062227
2020-02-12,3.06584817,3.12852309,3.03451071,3.12852309,14682141
2020-02-13,3.14941473,3.16508346,3.07629399,3.09196272,11152759
2020-02-14,3.09718563,3.12852309,3.0815169,3.10240854,8843710
2020-02-17,3.0815169,3.1859751,3.0815169,3.17552928,13998276
2020-02-18,3.17552928,3.27476457,3.14941473,3.21731256,16727752
2020-02-19,3.1859751,3.22775838,3.16508346,3.17030637,12998833
2020-02-20,3.1859751,3.22775838,3.12330018,3.22775838,17452956
2020-02-21,3.21208965,3.27998748,3.19119801,3.24342711,17589513
2020-02-24,3.2382042,3.25909584,3.18075219,3.20686674,14550363
2020-02-25,3.12852309,3.13896891,3.02406489,3.133746,17987795
2020-02-26,3.0815169,3.27476457,3.05017944,3.19119801,21883230
2020-02-27,3.16508346,3.20164383,3.11285436,3.12852309,13497609
2020-02-28,3.0292878,3.07629399,2.90916087,2.91438378,17627901
2020-03-02,2.96138997,3.10763145,2.95616706,3.10240854,16037065
2020-03-03,3.13896891,3.1859751,3.05540235,3.0815169,16331498
2020-03-04,3.06584817,3.21208965,3.04495653,3.19642092,23779452
2020-03-05,3.19642092,3.37399986,3.1859751,3.2904333,37202505
2020-03-06,3.2382042,3.30087912,3.21731256,3.26954166,19048900
2020-03-09,3.133746,3.19119801,3.10763145,3.11807727,19361729
2020-03-10,3.06062526,3.15463764,2.98750452,3.14941473,16275933
2020-03-11,3.15463764,3.22253547,3.133746,3.133746,11831737
2020-03-12,3.0815169,3.10763145,3.03451071,3.05540235,8989548
2020-03-13,2.9248296,3.02406489,2.90916087,2.99795034,14326973
2020-03-16,3.02406489,3.03451071,2.88304632,2.88826923,10787978
2020-03-17,2.9248296,2.95094415,2.78381103,2.86215468,8798441
2020-03-18,2.88304632,2.90393796,2.79425685,2.79947976,7382172
2020-03-19,2.77336521,2.81514849,2.74202775,2.78381103,7897880
2020-03-20,2.81514849,2.8726005,2.77858812,2.85693177,6415532
2020-03-23,2.77858812,2.80470267,2.72113611,2.73680484,6588910
2020-03-24,2.78381103,2.79425685,2.72635902,2.78903394,5282981
2020-03-25,2.83081722,2.86737759,2.8203714,2.84648595,6329019
2020-03-26,2.83604013,2.83604013,2.79425685,2.80470267,4167600
2020-03-27,2.84126304,2.84648595,2.79425685,2.79425685,6070525
2020-03-30,2.74202775,2.79425685,2.71069029,2.75247357,6686052
2020-03-31,2.78381103,2.85693177,2.77336521,2.77858812,7006940
2020-04-01,2.74202775,2.78381103,2.72635902,2.73158193,5772293
2020-04-02,2.72635902,2.81514849,2.69502156,2.81514849,7330437
2020-04-03,2.79425685,2.81514849,2.75247357,2.7681423,5265817
2020-04-07,2.80470267,2.83604013,2.79425685,2.83604013,7276514
2020-04-08,2.80992558,2.91438378,2.79947976,2.88304632,11431387
2020-04-09,2.89349214,2.90393796,2.85693177,2.86737759,6361611
2020-04-10,2.85170886,2.8726005,2.78903394,2.79947976,5776301
2020-04-13,2.79425685,2.80470267,2.7681423,2.77858812,3302000
2020-04-14,2.83604013,2.90393796,2.81514849,2.88304632,11556348
2020-04-15,2.88304632,2.88826923,2.83081722,2.83604013,7168900
2020-04-16,2.83604013,2.83604013,2.79425685,2.8203714,5210148
2020-04-17,2.85170886,2.88304632,2.80992558,2.81514849,6142542
2020-04-20,2.81514849,2.83604013,2.78903394,2.80992558,4162493
2020-04-21,2.79425685,2.79947976,2.74202775,2.75769648,5810578
2020-04-22,2.74202775,3.03451071,2.74202775,2.89349214,23970888
2020-04-23,2.87782341,2.94049833,2.85693177,2.86215468,13859262
2020-04-24,2.86737759,3.03973362,2.83604013,3.00839616,28843223
2020-04-27,2.99795034,2.99795034,2.91438378,2.9248296,14606621
2020-04-28,2.89349214,2.95094415,2.7681423,2.80470267,12382750
2020-04-29,2.78381103,2.88304632,2.77336521,2.86215468,8591301
2020-04-30,2.84648595,2.91438378,2.84648595,2.90916087,9645580
2020-05-06,2.8726005,2.98750452,2.86737759,2.94572124,10463188
2020-05-07,2.94572124,2.94572124,2.90393796,2.9248296,6441713
2020-05-08,2.95094415,2.98750452,2.91438378,2.98750452,9983478
2020-05-11,2.99795034,3.01884198,2.95094415,2.96661288,12043169
2020-05-12,2.95616706,3.01884198,2.93005251,3.00317325,11304002
2020-05-13,2.96138997,2.96138997,2.90393796,2.95616706,9224139
2020-05-14,2.93005251,2.95094415,2.90393796,2.94049833,7524910
2020-05-15,2.96661288,3.00317325,2.9248296,2.93005251,8963866
2020-05-18,2.91438378,2.99272743,2.89349214,2.97183579,9610292
2020-05-19,2.99272743,3.02406489,2.96661288,2.99795034,10851421
2020-05-20,2.99795034,3.02406489,2.91960669,2.94049833,9867245
2020-05-21,2.95094415,2.96661288,2.91960669,2.93527542,6110102
2020-05-22,2.93527542,2.94049833,2.83604013,2.84126304,9217127
2020-05-25,2.86737759,2.99795034,2.85170886,2.95094415,12900025
2020-05-26,2.93527542,2.98750452,2.88826923,2.95616706,9894888
2020-05-27,2.95094415,3.15463764,2.94049833,3.07629399,29472223
2020-05-28,3.06062526,3.12330018,3.0292878,3.05540235,14704322
2020-05-29,3.05017944,3.08673981,3.01361907,3.04495653,11839310
2020-06-01,3.06584817,3.08673981,3.03973362,3.08673981,13762749
2020-06-02,3.07107108,3.15463764,3.05540235,3.133746,16397455
2020-06-03,3.15463764,3.15463764,3.08673981,3.10240854,13676863
2020-06-04,3.12330018,3.22253547,3.10240854,3.15986055,19349686
2020-06-05,3.1859751,3.24342711,3.13896891,3.17030637,17830840
2020-06-08,3.16508346,3.20686674,3.14419182,3.17030637,11979540
