date,open,high,low,close,volume
2020-01-02,39.71536965,40.31547597,39.52366902,40.21545825,2867378
2020-01-03,40.24046268,41.14895697,40.21545825,41.14062216,4279959
2020-01-06,41.96576835,42.6742272,41.3406576,42.13246455,6265566
2020-01-07,41.54902785,41.87408544,40.6738728,41.4240057,2770727
2020-01-08,42.61588353,43.0909677,41.7573981,42.3408348,5334181
2020-01-09,40.86557343,41.30731836,40.71554685,41.15729178,3531685
2020-01-10,41.13228735,41.55736266,40.58218989,40.65720318,2797374
2020-01-13,40.5071766,40.98226077,40.40715888,40.74055128,1249230
2020-01-14,40.38215445,40.90724748,40.37381964,40.55718546,1492735
2020-01-15,40.76555571,41.29064874,40.51551141,40.96559115,1915926
2020-01-16,41.19896583,41.29064874,40.5071766,40.54885065,1196283
2020-01-17,40.57385508,41.89075506,40.54051584,41.89075506,3736067
2020-01-20,41.79073734,45.24134868,41.45734494,44.62457274,5507225
2020-01-21,44.62457274,44.82460818,43.52437782,43.7577525,2374603
2020-01-22,43.74108288,43.93278351,42.1741386,42.63255315,2341912
2020-01-23,42.70756644,43.14097656,41.49901899,41.77406772,1433766
2020-02-03,37.59832791,39.33196839,37.59832791,37.59832791,2113258
2020-02-04,37.31494437,37.79002854,36.3397716,36.95654754,3440472
2020-02-05,36.98988678,38.20676904,36.7565121,38.14009056,2496683
2020-02-06,37.65667158,37.96505955,37.11490893,37.7566893,2589491
2020-02-07,37.79836335,38.32345638,37.68167601,38.19009942,2072452
2020-02-10,37.7566893,38.24844309,37.64833677,38.14009056,1480850
2020-02-11,37.79836335,38.57350068,37.79836335,37.95672474,1757192
2020-02-12,38.07341208,38.340126,37.5899931,38.30678676,2012719
2020-02-13,38.1734298,38.63184435,38.01506841,38.49848739,2062837
2020-02-14,38.4234741,38.4234741,37.82336778,38.01506841,1661058
2020-02-17,38.24844309,38.65684878,37.9233855,38.5068222,2562898
2020-02-18,38.80687536,39.56534307,38.51515701,39.14860257,2189550
2020-02-19,39.81538737,40.5905247,39.27362472,39.86539623,2586976
2020-02-20,39.90707028,40.24879749,39.07358928,39.52366902,2367487
2020-02-21,39.69870003,41.09894811,39.69036522,40.7572209,2801938
2020-02-24,41.7573981,42.13246455,40.57385508,40.85723862,3041967
2020-02-25,39.99875319,40.3404804,39.24028548,39.5069994,3597440
2020-02-26,39.01524561,39.02358042,38.28178233,38.6735184,2314512
2020-02-27,38.51515701,38.79854055,38.2567779,38.63184435,1676124
2020-02-28,38.07341208,38.07341208,36.74817729,36.8398602,2454201
2020-03-02,36.68983362,37.37328804,36.48979818,37.29827475,1818665
2020-03-03,37.49831019,37.85670702,37.30660956,37.4232969,1735380
2020-03-04,37.94838993,38.27344752,37.506645,37.80669816,1175427
2020-03-05,37.80669816,38.13175575,37.48164057,38.07341208,2187221
2020-03-06,38.11508613,38.27344752,37.90671588,38.0900817,2050361
2020-03-09,38.1734298,38.24010828,36.4231197,36.5064678,2555441
2020-03-10,36.21474945,36.66482919,35.54796465,36.63148995,1843470
2020-03-11,36.4231197,36.87319944,36.0897273,36.20641464,1281288
2020-03-12,36.10639692,36.10639692,35.04787605,35.19790263,1296796
2020-03-13,33.33924,34.20606024,32.5891071,33.73931088,2286968
2020-03-16,33.6726324,34.34775201,32.18070141,32.29738875,1745676
2020-03-17,32.46408495,32.7558033,30.4220565,31.4222337,1908544
2020-03-18,31.87231344,32.33072799,30.93881472,30.98882358,2012943
2020-03-19,30.5887527,31.2555375,29.71359765,30.04699005,3008281
2020-03-20,30.27202992,31.2555375,29.8386198,30.63876156,2701227
2020-03-23,30.005316,31.23886788,29.84695461,30.43039131,2258367
2020-03-24,31.672278,32.87249064,31.672278,32.43074571,3719370
2020-03-25,34.2560691,34.46443935,32.18070141,33.8393286,4193163
2020-03-26,32.7558033,33.13086975,32.5891071,33.07252608,1991161
2020-03-27,33.07252608,33.48926658,32.86415583,33.06419127,1696090
2020-03-30,32.65578558,33.60595392,32.24737989,33.4225881,1611813
2020-03-31,33.4225881,33.63095835,32.96417355,33.38924886,1264724
2020-04-01,33.03085203,33.32257038,32.70579444,33.16420899,1038849
2020-04-02,32.99751279,32.99751279,32.28071913,32.61411153,1322537
2020-04-03,32.70579444,33.14753937,32.22237546,32.32239318,1563186
2020-04-07,33.0058476,34.23939948,32.96417355,33.79765455,2914143
2020-04-08,33.78931974,33.78931974,33.18921342,33.41425329,1292642
2020-04-09,33.40591848,34.13104695,33.0891957,33.81432417,1539711
2020-04-10,34.35608682,35.006202,34.26440391,34.82283618,2557249
2020-04-13,34.23939948,34.88117985,33.63095835,33.69763683,1495832
2020-04-14,34.15605138,35.14789377,33.8393286,34.29774315,1852223
