date,open,high,low,close,volume
2020-01-02,5.52878844,5.5489665,5.49515834,5.49515834,28743725
2020-01-03,5.49515834,5.52878844,5.46825426,5.48843232,22495787
2020-01-06,5.46825426,5.49515834,5.4144461,5.42789814,30150205
2020-01-07,5.42117212,5.46152824,5.42117212,5.46152824,20230109
2020-01-08,5.44135018,5.4480762,5.38754202,5.40772008,20009821
2020-01-09,5.42117212,5.47498028,5.42117212,5.46152824,41094291
2020-01-10,5.46825426,5.47498028,5.42789814,5.4480762,29135581
2020-01-13,5.4480762,5.46152824,5.38754202,5.40099406,31453886
2020-01-14,5.3471859,5.42117212,5.3471859,5.40772008,25093089
2020-01-15,5.39426804,5.40099406,5.33373386,5.3471859,21315363
2020-01-16,5.34045988,5.37408998,5.32028182,5.32700784,24523259
2020-01-17,5.34045988,5.3471859,5.32028182,5.33373386,20235714
2020-01-20,5.32700784,5.39426804,5.3135558,5.380816,24884240
2020-01-21,5.36736396,5.380816,5.30010376,5.32028182,35413505
2020-01-22,5.30682978,5.30682978,5.25302162,5.27319968,26255833
2020-01-23,5.26647366,5.27319968,5.15885734,5.1790354,35035022
2020-02-03,4.7418441,4.95035072,4.7418441,4.85618644,66778516
2020-02-04,4.86291246,5.2462956,4.85618644,4.97052878,53609454
2020-02-05,4.99070684,4.99070684,4.92344664,4.96380276,37601370
2020-02-06,4.9772548,4.9772548,4.9099946,4.95707674,47615716
2020-02-07,4.93689868,4.95707674,4.89654256,4.95707674,32130238
2020-02-10,4.9099946,4.91672062,4.85618644,4.90326858,48970595
2020-02-11,4.90326858,4.95035072,4.88309052,4.93689868,38693225
2020-02-12,4.92344664,4.95035072,4.9099946,4.9436247,26154747
2020-02-13,4.9436247,4.9436247,4.91672062,4.92344664,17602318
2020-02-14,4.91672062,4.93017266,4.88981654,4.9099946,24393787
2020-02-17,4.90326858,4.98398082,4.88981654,4.9772548,36318454
2020-02-18,4.97052878,5.00415888,4.95035072,4.96380276,23605285
2020-02-19,4.95707674,4.97052878,4.9436247,4.95707674,21242250
2020-02-20,4.95707674,5.00415888,4.9436247,4.99070684,25451788
2020-02-21,4.98398082,5.00415888,4.97052878,4.99070684,25149525
2020-02-24,4.97052878,4.99070684,4.91672062,4.92344664,35810346
2020-02-25,4.88309052,4.91672062,4.83600838,4.86963848,46103901
2020-02-26,4.85618644,4.92344664,4.82928236,4.90326858,35251433
2020-02-27,4.91672062,4.91672062,4.85618644,4.8763645,35726196
2020-02-28,4.82255634,4.8427344,4.76202216,4.76202216,57693502
2020-03-02,4.76202216,4.85618644,4.76202216,4.84946042,45777970
2020-03-03,4.86963848,4.88981654,4.84946042,4.86291246,35813938
2020-03-04,4.84946042,4.92344664,4.83600838,4.91672062,40053331
2020-03-05,4.93689868,4.9772548,4.91672062,4.96380276,40765437
2020-03-06,4.92344664,4.93017266,4.88981654,4.89654256,26150381
2020-03-09,4.83600838,4.86291246,4.78892624,4.79565226,39908812
2020-03-10,4.7754742,4.8427344,4.76874818,4.83600838,32329173
2020-03-11,4.83600838,4.83600838,4.78220022,4.78892624,32941471
2020-03-12,4.76874818,4.82255634,4.7418441,4.79565226,42086928
2020-03-13,4.708214,4.7754742,4.65440584,4.7418441,43565658
2020-03-16,4.7418441,4.78892624,4.708214,4.72166604,34230760
2020-03-17,4.71494002,4.7754742,4.68803594,4.7418441,31168284
2020-03-18,4.76202216,4.7754742,4.68803594,4.68803594,28885872
2020-03-19,4.66113186,4.68803594,4.5064334,4.54678952,45653778
2020-03-20,4.59387166,4.6073237,4.53333748,4.56696758,31239928
2020-03-23,4.51315942,4.55351554,4.49970738,4.49970738,22525695
2020-03-24,4.54678952,4.61404972,4.53333748,4.59387166,31795826
2020-03-25,4.66113186,4.66785788,4.6073237,4.6409538,21445391
2020-03-26,4.61404972,4.62750176,4.55351554,4.56696758,25986580
2020-03-27,4.60059768,4.6409538,4.58714564,4.6073237,16985375
2020-03-30,4.58041962,4.6073237,4.5400635,4.5736936,18803037
2020-03-31,4.6073237,4.62077574,4.55351554,4.5736936,13260420
2020-04-01,4.56024156,4.5736936,4.51315942,4.52661146,26442650
2020-04-02,4.53333748,4.5736936,4.49970738,4.5736936,20171019
2020-04-03,4.55351554,4.56696758,4.53333748,4.56024156,15915007
2020-04-07,4.59387166,4.6409538,4.58714564,4.62750176,28586203
2020-04-08,4.61404972,4.63422778,4.59387166,4.62077574,11764433
2020-04-09,4.62077574,4.63422778,4.6073237,4.61404972,10502041
2020-04-10,4.62750176,4.64767982,4.6073237,4.63422778,14457500
2020-04-13,4.61404972,4.63422778,4.5736936,4.58041962,10156800
2020-04-14,4.58714564,4.63422778,4.5736936,4.63422778,13465712
2020-04-15,4.63422778,4.63422778,4.6073237,4.6073237,13492438
2020-04-16,4.59387166,4.6073237,4.56696758,4.59387166,18535145
2020-04-17,4.60059768,4.62077574,4.5736936,4.6073237,15157011
2020-04-20,4.6073237,4.62077574,4.58041962,4.58714564,14267486
2020-04-21,4.5736936,4.58714564,4.53333748,4.53333748,16358837
2020-04-22,4.53333748,4.56696758,4.5064334,4.56024156,16206461
2020-04-23,4.5736936,4.60059768,4.56024156,4.58714564,18953888
2020-04-24,4.58714564,4.59387166,4.55351554,4.58041962,10618987
2020-04-27,4.58714564,4.6073237,4.56024156,4.56024156,19990622
2020-04-28,4.56696758,4.58714564,4.5064334,4.51988544,19380245
2020-04-29,4.5736936,4.76874818,4.5736936,4.76202216,49964297
2020-04-30,4.7418441,4.9099946,4.7418441,4.82928236,63271266
2020-05-06,4.74857012,4.8091043,4.68803594,4.708214,49459572
2020-05-07,4.71494002,4.73511808,4.64767982,4.68803594,43462469
2020-05-08,4.69476196,4.69476196,4.66113186,4.6745839,29842894
2020-05-11,4.6745839,4.71494002,4.65440584,4.68130992,46911916
2020-05-12,4.68130992,4.72839206,4.6745839,4.68130992,31579658
2020-05-13,4.68130992,4.69476196,4.6745839,4.68130992,27655804
2020-05-14,4.68130992,4.68803594,4.66113186,4.66113186,20268785
2020-05-15,4.66785788,4.68130992,4.64767982,4.65440584,20507546
2020-05-18,4.6745839,4.68130992,4.6409538,4.66113186,37118740
2020-05-19,4.66785788,4.68130992,4.63422778,4.6409538,38812769
2020-05-20,4.6409538,4.6409538,4.59387166,4.60059768,30126808
2020-05-21,4.6073237,4.61404972,4.58041962,4.58714564,14589968
2020-05-22,4.58714564,4.59387166,4.5400635,4.54678952,28029241
2020-05-25,4.5400635,4.56024156,4.52661146,4.5400635,23764400
2020-05-26,4.54678952,4.56696758,4.53333748,4.56024156,25641629
2020-05-27,4.54678952,4.59387166,4.5400635,4.58041962,28401288
2020-05-28,4.58714564,4.63422778,4.58714564,4.61404972,21891301
2020-05-29,4.62077574,4.63422778,4.58714564,4.58714564,20422369
2020-06-01,4.58714564,4.62750176,4.58041962,4.61404972,20565866
2020-06-02,4.62077574,4.66785788,4.61404972,4.66113186,25289105
2020-06-03,4.66785788,4.72166604,4.66113186,4.66785788,24385763
2020-06-04,4.6745839,4.68803594,4.64767982,4.66113186,17699281
2020-06-05,4.6745839,4.68803594,4.66113186,4.68130992,17907468
2020-06-08,4.69476196,4.70148798,4.6745839,4.69476196,15520994
2020-06-09,4.70148798,4.75529614,4.68803594,4.7418441,27914212
2020-06-10,4.76202216,4.76202216,4.72166604,4.72839206,17874259
2020-06-11,4.72839206,4.76202216,4.708214,4.71494002,28547184
2020-06-12,4.6745839,4.71494002,4.66113186,4.66785788,25137749
2020-06-15,4.66785788,4.68803594,4.6409538,4.66785788,17367652
2020-06-16,4.68130992,4.72166604,4.66785788,4.70148798,16409021
2020-06-17,4.71494002,4.75529614,4.69476196,4.7418441,20465250
2020-06-18,4.7418441,4.7754742,4.72166604,4.76874818,18445940
2020-06-19,4.78220022,4.81583032,4.75529614,4.79565226,33428713
2020-06-22,4.79565226,4.80237828,4.73511808,4.75529614,16337673
2020-06-23,4.75529614,4.78220022,4.72166604,4.75529614,27489131
2020-06-24,4.76874818,4.7754742,4.72839206,4.75529614,19484570
2020-06-29,4.71494002,4.7418441,4.70148798,4.708214,24074731
2020-06-30,4.71494002,4.74857012,4.70148798,4.73511808,27183703
2020-07-01,4.73511808,4.73511808,4.69476196,4.72166604,37844586
2020-07-02,4.72166418,4.7649822,4.64224781,4.7649822,69733091
2020-07-03,4.7649822,4.84439857,4.75776253,4.84439857,56299105
2020-07-06,4.88049692,5.07542801,4.86605758,5.06098867,84756873
2020-07-07,5.14040504,5.19094273,5.03210999,5.03210999,86259942
2020-07-08,5.02489032,5.02489032,4.92381494,5.01045098,68905528
2020-07-09,5.053769,5.08986735,4.99601164,5.04654933,62435154
