epoch,train_loss,valid_loss
1,0.4485308097468482,0.42413805638040813
2,0.4235283445428919,0.42095671807016644
3,0.42183781773955736,0.42059567144938875
4,0.42098594263747885,0.4204284633908953
5,0.42058812026624326,0.4204142051083701
6,0.4199380709065331,0.4206202030181885
7,0.41958465178807575,0.42101289119039265
8,0.4192191572101028,0.4215024581977299
