date,open,high,low,close,volume
2020-01-02,2.45211428,2.47599851,2.44415287,2.46007569,11427415
2020-01-03,2.4680371,2.4680371,2.45211428,2.46007569,6033852
2020-01-06,2.45211428,2.47599851,2.44415287,2.4680371,7532300
2020-01-07,2.4680371,2.48395992,2.46007569,2.48395992,10269092
2020-01-08,2.4680371,2.48395992,2.45211428,2.45211428,9888841
2020-01-09,2.46007569,2.48395992,2.46007569,2.48395992,14663239
2020-01-10,2.48395992,2.52376697,2.47599851,2.51580556,22956541
2020-01-13,2.47599851,2.49192133,2.4680371,2.48395992,19935041
2020-01-14,2.47599851,2.48395992,2.4680371,2.47599851,7068387
2020-01-15,2.4680371,2.48395992,2.46007569,2.4680371,4795950
2020-01-16,2.4680371,2.4680371,2.45211428,2.46007569,4547723
2020-01-17,2.4680371,2.47599851,2.46007569,2.4680371,5140815
2020-01-20,2.46007569,2.47599851,2.46007569,2.47599851,3652500
2020-01-21,2.47599851,2.47599851,2.45211428,2.45211428,5296150
2020-01-22,2.44415287,2.44415287,2.41230723,2.43619146,4562377
2020-01-23,2.43619146,2.44415287,2.39638441,2.41230723,7879652
2020-02-03,2.21327198,2.21327198,2.17346493,2.17346493,15968700
2020-02-04,2.17346493,2.20531057,2.14161929,2.19734916,11945091
2020-02-05,2.20531057,2.26900185,2.19734916,2.26104044,10580885
2020-02-06,2.26104044,2.26900185,2.2291948,2.26104044,10053505
2020-02-07,2.26900185,2.26900185,2.22123339,2.24511762,11232948
2020-02-10,2.23715621,2.26104044,2.22123339,2.26104044,7873037
2020-02-11,2.25307903,2.28492467,2.24511762,2.26900185,11461709
2020-02-12,2.26104044,2.27696326,2.26104044,2.26900185,5303635
2020-02-13,2.26900185,2.27696326,2.25307903,2.25307903,6046371
2020-02-14,2.25307903,2.26900185,2.23715621,2.26104044,10053703
2020-02-17,2.2291948,2.26900185,2.22123339,2.26900185,14192758
2020-02-18,2.26900185,2.27696326,2.25307903,2.26900185,12554664
2020-02-19,2.26900185,2.29288608,2.26104044,2.27696326,11514396
2020-02-20,2.27696326,2.3088089,2.26900185,2.30084749,9313453
2020-02-21,2.29288608,2.31677031,2.29288608,2.3088089,9192600
2020-02-24,2.29288608,2.30084749,2.26104044,2.28492467,10476701
2020-02-25,2.25307903,2.26104044,2.23715621,2.25307903,8814523
2020-02-26,2.24511762,2.30084749,2.2291948,2.28492467,12301963
2020-02-27,2.28492467,2.30084749,2.26900185,2.29288608,8136983
2020-02-28,2.25307903,2.26900185,2.2291948,2.23715621,9667350
2020-03-02,2.23715621,2.29288608,2.23715621,2.29288608,9676461
2020-03-03,2.30084749,2.33269313,2.28492467,2.3088089,16082860
2020-03-04,2.30084749,2.32473172,2.28492467,2.32473172,9739410
2020-03-05,2.34065454,2.34861595,2.30084749,2.34861595,30411020
2020-03-06,2.32473172,2.32473172,2.30084749,2.31677031,12346977
2020-03-09,2.30084749,2.30084749,2.26900185,2.29288608,10484027
2020-03-10,2.26900185,2.33269313,2.25307903,2.32473172,16634000
2020-03-11,2.33269313,2.388423,2.32473172,2.34065454,21135071
2020-03-12,2.31677031,2.32473172,2.27696326,2.30084749,10698510
2020-03-13,2.23715621,2.26900185,2.18938775,2.26104044,12377445
2020-03-16,2.26900185,2.27696326,2.2291948,2.23715621,10018500
2020-03-17,2.2291948,2.24511762,2.18938775,2.22123339,6969094
2020-03-18,2.2291948,2.24511762,2.18938775,2.19734916,6237404
2020-03-19,2.19734916,2.20531057,2.1495807,2.18142634,8074050
2020-03-20,2.18142634,2.19734916,2.16550352,2.19734916,5847958
2020-03-23,2.17346493,2.17346493,2.14161929,2.1495807,6278700
2020-03-24,2.16550352,2.18142634,2.14161929,2.17346493,4879550
2020-03-25,2.18938775,2.19734916,2.18142634,2.19734916,5003200
2020-03-26,2.19734916,2.19734916,2.18142634,2.18938775,4256200
2020-03-27,2.18938775,2.20531057,2.18938775,2.18938775,3710600
2020-03-30,2.18142634,2.18142634,2.15754211,2.17346493,3047751
2020-03-31,2.17346493,2.18142634,2.16550352,2.17346493,2323950
2020-04-01,2.17346493,2.18142634,2.15754211,2.15754211,3070700
2020-04-02,2.1495807,2.18142634,2.1495807,2.18142634,4475040
2020-04-03,2.17346493,2.18142634,2.16550352,2.17346493,2534090
2020-04-07,2.17346493,2.21327198,2.16550352,2.19734916,9218244
2020-04-08,2.20531057,2.21327198,2.16550352,2.18142634,7642803
2020-04-09,2.18938775,2.20531057,2.17346493,2.18938775,5367553
2020-04-10,2.18938775,2.19734916,2.17346493,2.18142634,3590351
2020-04-13,2.18142634,2.18142634,2.16550352,2.17346493,3465350
2020-04-14,2.17346493,2.18142634,2.16550352,2.17346493,5435841
2020-04-15,2.17346493,2.20531057,2.16550352,2.17346493,10436301
2020-04-16,2.16550352,2.18938775,2.15754211,2.18142634,5008684
2020-04-17,2.18938775,2.19734916,2.18142634,2.19734916,5151967
2020-04-20,2.19734916,2.21327198,2.18142634,2.20531057,6249032
2020-04-21,2.19734916,2.19734916,2.16550352,2.17346493,6014900
2020-04-22,2.18938775,2.18938775,2.16550352,2.18938775,4961800
2020-04-23,2.18938775,2.18938775,2.1495807,2.16550352,5861650
2020-04-24,2.16550352,2.17346493,2.15754211,2.15754211,4050046
2020-04-27,2.16550352,2.19734916,2.16550352,2.18142634,7675350
2020-04-28,2.17346493,2.18938775,2.1495807,2.16550352,5014622
2020-04-29,2.20531057,2.26900185,2.19734916,2.2291948,18750476
2020-04-30,2.20531057,2.25307903,2.19734916,2.25307903,15485216
2020-05-06,2.23715621,2.23715621,2.20531057,2.2291948,8806953
2020-05-07,2.22123339,2.2291948,2.20531057,2.21327198,4535388
2020-05-08,2.21327198,2.22123339,2.18938775,2.19734916,6924691
2020-05-11,2.19734916,2.21327198,2.18938775,2.19734916,4234871
2020-05-12,2.18938775,2.19734916,2.16550352,2.17346493,4292452
2020-05-13,2.17346493,2.18142634,2.16550352,2.17346493,2849630
2020-05-14,2.17346493,2.17346493,2.15754211,2.16550352,3177000
2020-05-15,2.16550352,2.17346493,2.1495807,2.15754211,3453670
2020-05-18,2.15754211,2.17346493,2.15754211,2.15754211,2776981
2020-05-19,2.16550352,2.17346493,2.15754211,2.16550352,1760776
2020-05-20,2.16550352,2.16550352,2.15754211,2.16550352,2275959
2020-05-21,2.15754211,2.16550352,2.1495807,2.1495807,3249280
2020-05-22,2.15754211,2.15754211,2.13365788,2.1495807,4593652
