date,open,high,low,close,volume
2020-01-02,3.4043788,3.45188176,3.4043788,3.4439646,8574429
2020-01-03,3.4439646,3.46771608,3.42813028,3.45188176,5888919
2020-01-06,3.43604744,3.45188176,3.364793,3.42813028,5902624
2020-01-07,3.4439646,3.46771608,3.43604744,3.45979892,6517778
2020-01-08,3.42813028,3.45188176,3.35687584,3.364793,6747443
2020-01-09,3.38062732,3.45188176,3.38062732,3.42021312,5743721
2020-01-10,3.43604744,3.45979892,3.42813028,3.45188176,6325717
2020-01-13,3.45979892,3.46771608,3.41229596,3.45979892,4281250
2020-01-14,3.47563324,3.67356224,3.43604744,3.5231362,16421805
2020-01-15,3.5231362,3.53105336,3.43604744,3.45979892,7091600
2020-01-16,3.47563324,3.47563324,3.4043788,3.42021312,4116431
2020-01-17,3.42021312,3.43604744,3.38854448,3.39646164,2862900
2020-01-20,3.39646164,3.41229596,3.37271016,3.4043788,3167776
2020-01-21,3.42021312,3.42021312,3.34895868,3.35687584,3485400
2020-01-22,3.35687584,3.37271016,3.29353856,3.34895868,3538181
2020-01-23,3.33312436,3.34104152,3.23811844,3.26978708,4632717
2020-02-03,2.94518352,2.94518352,2.94518352,2.94518352,3038100
2020-02-04,2.69975156,2.92143204,2.69975156,2.84226044,12160021
2020-02-05,2.84226044,2.95310068,2.83434328,2.91351488,7834461
2020-02-06,2.92143204,2.96101784,2.86601192,2.94518352,6459378
2020-02-07,2.93726636,2.99268648,2.89768056,2.98476932,6214223
2020-02-10,2.99268648,3.09560956,2.95310068,3.07185808,7281791
2020-02-11,3.06394092,3.17478116,3.0481066,3.10352672,7577461
2020-02-12,3.10352672,3.1272782,3.07977524,3.11936104,3644559
2020-02-13,3.11144388,3.15894684,3.07185808,3.07977524,4842928
2020-02-14,3.07977524,3.09560956,3.04018944,3.0481066,5117610
2020-02-17,3.0481066,3.15102968,3.0481066,3.14311252,5845600
2020-02-18,3.15894684,3.21436696,3.14311252,3.18269832,5460312
2020-02-19,3.19853264,3.29353856,3.17478116,3.23020128,8071567
2020-02-20,3.27770424,3.35687584,3.2064498,3.31729004,10588695
2020-02-21,3.31729004,3.34104152,3.26186992,3.27770424,9638600
2020-02-24,3.26186992,3.26186992,3.19853264,3.23811844,8462300
2020-02-25,3.19061548,3.23020128,3.11144388,3.19853264,9833029
2020-02-26,3.17478116,3.2856214,3.14311252,3.21436696,11056953
2020-02-27,3.22228412,3.26978708,3.19853264,3.22228412,7552800
2020-02-28,3.18269832,3.18269832,3.01643796,3.03227228,17096245
2020-03-02,3.02435512,3.15102968,3.02435512,3.1272782,10417525
2020-03-03,3.166864,3.21436696,3.1272782,3.15102968,7772310
2020-03-04,3.13519536,3.2856214,3.1272782,3.2856214,15230095
2020-03-05,3.30937288,3.45979892,3.30937288,3.39646164,19043884
2020-03-06,3.39646164,3.39646164,3.39646164,3.39646164,0
2020-03-09,3.39646164,3.39646164,3.39646164,3.39646164,0
2020-03-10,3.39646164,3.39646164,3.39646164,3.39646164,0
2020-03-11,3.39646164,3.39646164,3.39646164,3.39646164,0
2020-03-12,3.39646164,3.39646164,3.39646164,3.39646164,0
2020-03-13,3.39646164,3.39646164,3.39646164,3.39646164,0
2020-03-16,3.39646164,3.39646164,3.39646164,3.39646164,0
2020-03-17,3.39646164,3.39646164,3.39646164,3.39646164,0
2020-03-18,3.39646164,3.39646164,3.39646164,3.39646164,0
2020-03-19,3.39646164,3.39646164,3.39646164,3.39646164,0
2020-03-20,3.39646164,3.39646164,3.13519536,3.25395276,24042198
