date,open,high,low,close,volume
2020-01-02,76.25486466,76.38069777,74.6287137,74.88037992,15826563.0
2020-01-03,75.0158925,75.16108455,74.47384218,74.8223031,9171607.0
2020-01-06,74.4351243,74.4351243,72.63474288,73.1767932,17458847.0
2020-01-07,72.9832038,72.9832038,72.42179454,72.83801175,14346062.0
2020-01-08,72.596025,73.16711373,72.23788461,72.65410182,9265957.0
2020-01-09,73.16711373,73.62204882,72.95416539,73.13807532,11018143.0
2020-01-10,73.13807532,73.55429253,72.4024356,73.48653624,13348653.0
2020-01-13,73.55429253,73.90275345,73.21551108,73.51557465,8823577.0
2020-01-14,73.57365147,73.83499716,72.07333362,72.17012832,16735537.0
2020-01-15,72.17980779,72.17980779,70.87307934,71.1441045,17518575.0
2020-01-16,71.31833496,71.61839853,70.92147669,71.13442503,7626603.0
2020-01-17,71.42480913,71.60871906,70.67948994,70.91179722,11084105.0
2020-01-20,70.54397736,70.8537204,68.96622375,69.64378665,25788948.0
2020-01-21,68.74359594,68.8210317,67.45622643,68.1434688,24596558.0
2020-01-22,67.48526484,69.3050052,67.4659059,68.68551912,18829010.0
2020-01-23,67.84340523,68.07571251,66.29469003,66.76898406,21706716.0
2020-02-03,60.09014976,63.38116956,60.09014976,61.7550186,52089920.0
2020-02-04,62.916555,67.06904763,62.58745302,66.0139854,35959636.0
2020-02-05,66.5947536,68.88878799,66.19789533,68.0466741,23530427.0
2020-02-06,68.84039064,69.4017999,68.1434688,69.32436414,18249595.0
2020-02-07,68.86942905,69.68250453,68.41449396,69.41147937,12011475.0
2020-02-10,68.724237,68.9178264,66.9819324,68.45321184,12864649.0
2020-02-11,68.63712177,70.10840121,68.57904495,69.90513234,10087009.0
2020-02-12,69.692184,71.13442503,69.36308202,70.06000386,13136053.0
2020-02-13,70.3697469,71.48288595,69.42115884,70.0793628,13672477.0
2020-02-14,69.76961976,70.06000386,69.21788997,69.692184,9171531.0
2020-02-17,69.81801711,69.84705552,68.28866085,69.27596679,16749675.0
2020-02-18,69.1114158,69.80833764,68.38545555,68.70487806,12917264.0
2020-02-19,68.86942905,70.15679856,68.32737873,69.76961976,11535983.0
2020-02-20,69.74058135,71.84102634,69.692184,71.4344886,16607589.0
2020-02-21,71.56032171,71.59903959,69.9825681,70.36006743,12857516.0
2020-02-24,68.724237,68.89846746,66.6915483,67.64013636,29665796.0
2020-02-25,65.98494699,66.79802247,65.69456289,66.4011642,20522946.0
2020-02-26,65.70424236,66.13013904,64.852449,65.40417879,17074640.0
2020-02-27,65.820396,66.67218936,65.12347416,65.4332172,18512247.0
2020-02-28,62.25835104,65.42353773,62.25835104,63.60379737,22404789.0
2020-03-02,63.7877073,67.37879067,63.7877073,66.5947536,19604031.0
2020-03-03,67.33039332,68.27898138,66.13981851,66.4979589,14593860.0
2020-03-04,66.788343,69.83737605,66.26565162,69.39212043,22193207.0
2020-03-05,68.74359594,71.31833496,68.70487806,70.660131,18880228.0
2020-03-06,69.692184,70.78596411,69.4985946,69.4985946,12087998.0
2020-03-09,67.90148205,69.4017999,66.5947536,68.15314827,17106702.0
2020-03-10,67.98859728,69.41147937,67.23359862,68.724237,10674880.0
2020-03-11,69.1114158,69.22756944,67.76596947,67.84340523,7233053.0
2020-03-12,67.0787271,68.03699463,65.99462646,67.40782908,12350377.0
2020-03-13,64.5620649,67.05936816,64.52334702,66.71090724,17662768.0
2020-03-16,66.1107801,66.64315095,63.70059207,64.0780914,19320296.0
2020-03-17,62.92623447,64.3684755,61.3678398,61.948608,20461117.0
2020-03-18,61.948608,63.87482253,61.09681464,61.2710451,16450324.0
2020-03-19,60.7870716,61.5614292,57.7864359,59.044767,21300121.0
2020-03-20,59.89656036,60.83546895,58.5607935,60.83546895,17826749.0
2020-03-23,59.03508753,59.03508753,56.140926,57.40893657,24056874.0
2020-03-24,58.8511776,60.83546895,58.08649947,60.17726499,15565838.0
2020-03-25,61.90989012,62.92623447,61.54207026,62.64552984,12562465.0
2020-03-26,61.948608,63.08110599,61.5614292,61.948608,10581086.0
2020-03-27,61.91956959,62.42290203,59.53841997,60.09982923,18874210.0
2020-03-30,58.51239615,58.7543829,57.11855247,57.77675643,14918804.0
2020-03-31,58.8511776,59.5287405,58.07682,58.86085707,10491878.0
2020-04-01,59.38354845,61.42591662,58.86085707,59.68361202,12472351.0
2020-04-02,59.8191246,60.91290471,59.044767,60.53540538,9852021.0
2020-04-03,60.5934822,61.90989012,60.5934822,61.3678398,9248045.0
2020-04-07,61.88085171,62.73264507,60.99034047,61.18392987,12991773.0
2020-04-08,60.93226365,62.41322256,60.70963584,61.89053118,8662811.0
2020-04-09,62.13251793,63.9812967,62.13251793,63.48764373,10410973.0
2020-04-10,63.41988744,64.7556543,62.63585037,63.47796426,8064321.0
2020-04-13,62.86815765,63.4005285,62.02604376,62.8197603,5592109.0
2020-04-14,63.22629804,64.03937352,62.63585037,63.9812967,7446376.0
2020-04-15,64.11680928,64.25232186,62.70360666,63.44892585,10736440.0
2020-04-16,63.04238811,63.29405433,62.5293762,63.12950334,6463159.0
2020-04-17,64.35879603,65.93654964,64.11680928,65.54937084,18800071.0
2020-04-20,65.55905031,65.84943441,64.9492437,65.78167812,8621422.0
2020-04-21,65.38481985,65.60744766,63.60379737,64.5620649,8065887.0
2020-04-22,64.15552716,65.12347416,62.916555,65.12347416,8420444.0
2020-04-23,65.0460384,69.4985946,65.0460384,68.70487806,19745468.0
2020-04-24,68.70487806,68.97590322,67.75629,68.2402635,8275250.0
2020-04-27,68.724237,68.90814693,65.93654964,66.19789533,13100540.0
2020-04-28,66.3043695,68.2402635,66.05270328,68.2402635,11621817.0
2020-04-29,67.75629,68.3370582,66.47859996,66.65283042,7856628.0
2020-04-30,67.80468735,69.63410718,67.80468735,68.4338529,12835031.0
2020-05-06,67.49494431,68.32737873,65.73328077,67.95955887,18472231.0
2020-05-07,67.64013636,67.74661053,65.89783176,66.2075748,12350437.0
2020-05-08,66.4011642,67.06904763,65.95590858,66.788343,10131209.0
2020-05-11,66.6915483,67.38847014,66.02366487,66.4011642,9909434.0
2020-05-12,66.35276685,66.86577876,65.57840925,65.7236013,7803767.0
2020-05-13,65.7236013,66.73994565,65.22026886,66.70122777,7234035.0
2020-05-14,66.02366487,66.67218936,64.87180794,64.93956423,8603838.0
2020-05-15,64.93956423,64.9492437,63.38116956,63.4973232,13219127.0
2020-05-18,63.48764373,65.35578144,63.26501592,65.07507681,9124388.0
2020-05-19,65.9171907,67.94019993,65.9171907,66.96257346,12680267.0
2020-05-20,66.79802247,67.66917477,65.4332172,65.5300119,8978629.0
2020-05-21,66.08174169,66.53667678,64.71693642,65.22026886,7236527.0
2020-05-22,65.21058939,65.21058939,62.92623447,63.4005285,11243575.0
2020-05-25,63.4005285,64.3684755,62.66488878,64.32007815,6216576.0
2020-05-26,64.4652702,66.80770194,64.35879603,66.74962512,9930072.0
2020-05-27,67.2723165,67.64013636,66.03334434,66.18821586,6953078.0
2020-05-28,66.61411254,67.5627006,65.54937084,66.3043695,7354554.0
2020-05-29,66.57539466,70.0793628,66.26565162,70.06968333,18828280.0
2020-06-01,69.97288863,73.43813889,69.97288863,72.15076938,19696647.0
2020-06-02,72.06365415,72.596025,70.37942637,71.7248727,11698082.0
2020-06-03,71.61839853,72.14108991,70.660131,71.26993761,7892926.0
2020-06-04,70.8537204,71.01827139,69.0146211,69.81801711,13560475.0
2020-06-05,70.11808068,72.6928197,69.92449128,71.89910316,14415527.0
2020-06-08,73.23487002,73.44781836,71.10538662,71.9184621,13499347.0
2020-06-09,72.17012832,74.0479455,72.1120515,73.49621571,12848432.0
2020-06-10,73.58333094,74.74486734,72.92512698,73.28326737,10567462.0
2020-06-11,73.19615214,73.563972,72.17012832,73.44781836,9563614.0
2020-06-12,71.83134687,72.596025,70.32134955,72.596025,14934791.0
2020-06-15,70.96019457,71.23121973,68.75327541,68.92750587,22995808.0
2020-06-16,69.51795354,70.23423432,69.41147937,69.86641446,8622303.0
2020-06-17,69.21788997,69.25660785,67.75629,68.5306476,14047761.0
2020-06-18,68.50160919,69.14045421,67.91116152,68.21122509,9730422.0
2020-06-19,68.3370582,69.56635089,68.3370582,69.22756944,10478755.0
2020-06-22,68.9178264,69.22756944,68.01763569,68.75327541,10238659.0
2020-06-23,68.46289131,68.9178264,68.09507145,68.49192972,10995373.0
2020-06-24,68.724237,69.10173633,68.41449396,68.58872442,8317584.0
2020-06-29,67.91116152,68.46289131,66.77866353,68.22090456,16045740.0
2020-06-30,68.5306476,69.79865817,68.4338529,69.75994029,11514981.0
2020-07-01,69.75994029,70.64077206,69.02430057,70.63109259,12516066.0
2020-07-02,70.15679856,73.47685677,70.15679856,73.4671773,17816621.0
2020-07-03,73.2735879,73.2735879,72.0152568,72.8864091,13657515.0
2020-07-06,72.82833228,75.499866,72.13141044,74.65775211,19388372.0
2020-07-07,75.45146865,76.32262095,73.3703826,73.47685677,21727042.0
2020-07-08,72.99288327,73.51557465,72.00557733,72.51858924,20914190.0
2020-07-09,72.51858924,74.18345808,72.13141044,73.38974154,17755737.0
2020-07-10,73.35102366,74.49320112,72.42179454,73.12839585,13475728.0
2020-07-13,72.54762765,73.12839585,71.2408992,71.5312833,31481781.0
2020-07-14,71.4344886,72.0152568,69.92449128,70.06968333,21217247.0
2020-07-15,71.628078,72.46051242,70.25359326,70.4665416,25585016.0
2020-07-16,70.52461842,71.59903959,67.54334166,67.54334166,26277773.0
2020-07-17,68.1434688,69.2082105,67.55302113,69.2082105,18768412.0
2020-07-20,69.2082105,70.71820782,68.19186615,70.45686213,17206078.0
2020-07-21,71.01827139,71.08602768,69.89545287,70.65045153,10863535.0
2020-07-22,71.1441045,71.50224489,69.45987672,69.692184,21052687.0
2020-07-23,69.692184,70.0793628,67.73693106,68.88878799,18841167.0
2020-07-24,68.8210317,69.2082105,65.820396,66.17853639,19341327.0
2020-07-27,66.17853639,66.77866353,64.54270596,65.02667946,12729897.0
2020-07-28,65.75263971,66.03334434,64.63950066,65.3364225,12512411.0
2020-07-29,65.1428331,67.45622643,64.3684755,67.30135491,13938997.0
2020-07-30,67.18520127,67.22391915,66.09142116,66.14949798,8181480.0
2020-07-31,66.14949798,67.3691112,65.16219204,65.75263971,13748179.0
2020-08-03,66.14949798,66.38180526,65.5300119,66.1107801,14434466.0
2020-08-04,66.41084367,67.34975226,66.0139854,67.04968869,12069893.0
