datetime,symbol,date,time,period,open,high,low,close,volume,amount
2025-01-02 09:45:00,600019,2025-01-02,09:45:00,15,6.99,7.05,6.98,7.01,8008500,56196448.0
2025-01-02 10:00:00,600019,2025-01-02,10:00:00,15,7.01,7.02,6.94,6.98,5965600,41594440.0
2025-01-02 10:15:00,600019,2025-01-02,10:15:00,15,6.97,6.99,6.95,6.95,3568100,24871384.0
2025-01-02 10:30:00,600019,2025-01-02,10:30:00,15,6.95,6.96,6.91,6.93,6550800,45391328.0
2025-01-02 10:45:00,600019,2025-01-02,10:45:00,15,6.94,7.0,6.93,6.97,4236300,29508192.0
2025-01-02 11:00:00,600019,2025-01-02,11:00:00,15,6.97,7.01,6.95,7.0,3584900,25015200.0
2025-01-02 11:15:00,600019,2025-01-02,11:15:00,15,7.0,7.02,6.99,7.0,4089700,28643264.0
2025-01-02 11:30:00,600019,2025-01-02,11:30:00,15,7.0,7.02,6.99,7.0,2982900,20898656.0
2025-01-02 13:15:00,600019,2025-01-02,13:15:00,15,6.99,7.01,6.94,6.94,4039500,28191744.0
2025-01-02 13:30:00,600019,2025-01-02,13:30:00,15,6.95,6.99,6.94,6.97,12598900,87849952.0
2025-01-02 13:45:00,600019,2025-01-02,13:45:00,15,6.97,6.99,6.96,6.97,4752800,33168256.0
2025-01-02 14:00:00,600019,2025-01-02,14:00:00,15,6.97,6.98,6.94,6.97,4632000,32224704.0
2025-01-02 14:15:00,600019,2025-01-02,14:15:00,15,6.97,6.97,6.91,6.91,4294600,29800736.0
2025-01-02 14:30:00,600019,2025-01-02,14:30:00,15,6.92,6.95,6.9,6.95,5690700,39380224.0
2025-01-02 14:45:00,600019,2025-01-02,14:45:00,15,6.94,6.95,6.9,6.9,8383800,57975640.0
2025-01-02 15:00:00,600019,2025-01-02,15:00:00,15,6.91,6.93,6.9,6.92,5882500,40685450.0
2025-01-03 09:45:00,600019,2025-01-03,09:45:00,15,6.93,7.02,6.93,6.98,11389700,79565420.0
2025-01-03 10:00:00,600019,2025-01-03,10:00:00,15,6.98,7.0,6.93,6.95,6210000,43272624.0
2025-01-03 10:15:00,600019,2025-01-03,10:15:00,15,6.95,6.96,6.9,6.92,4054900,28058920.0
2025-01-03 10:30:00,600019,2025-01-03,10:30:00,15,6.92,6.98,6.92,6.98,4719600,32848512.0
2025-01-03 10:45:00,600019,2025-01-03,10:45:00,15,6.98,6.99,6.94,6.95,4752800,33099584.0
2025-01-03 11:00:00,600019,2025-01-03,11:00:00,15,6.95,6.96,6.93,6.93,2066900,14349840.0
2025-01-03 11:15:00,600019,2025-01-03,11:15:00,15,6.93,6.95,6.92,6.94,1644900,11407408.0
2025-01-03 11:30:00,600019,2025-01-03,11:30:00,15,6.94,6.95,6.92,6.92,1225500,8500752.0
2025-01-03 13:15:00,600019,2025-01-03,13:15:00,15,6.92,6.93,6.87,6.87,4507100,31107312.0
2025-01-03 13:30:00,600019,2025-01-03,13:30:00,15,6.87,6.89,6.86,6.88,3780200,25992384.0
2025-01-03 13:45:00,600019,2025-01-03,13:45:00,15,6.88,6.91,6.87,6.9,2482100,17123488.0
2025-01-03 14:00:00,600019,2025-01-03,14:00:00,15,6.9,6.91,6.88,6.89,2977200,20530240.0
2025-01-03 14:15:00,600019,2025-01-03,14:15:00,15,6.89,6.91,6.87,6.88,5406000,37248064.0
2025-01-03 14:30:00,600019,2025-01-03,14:30:00,15,6.88,6.89,6.85,6.89,4954600,34043136.0
2025-01-03 14:45:00,600019,2025-01-03,14:45:00,15,6.89,6.9,6.86,6.9,4635300,31900448.0
2025-01-03 15:00:00,600019,2025-01-03,15:00:00,15,6.9,6.9,6.87,6.88,10638900,73247392.0
2025-01-06 09:45:00,600019,2025-01-06,09:45:00,15,6.89,6.91,6.77,6.79,13992600,95524464.0
2025-01-06 10:00:00,600019,2025-01-06,10:00:00,15,6.78,6.83,6.75,6.76,10737500,72858456.0
2025-01-06 10:15:00,600019,2025-01-06,10:15:00,15,6.76,6.8,6.74,6.77,10763300,72928544.0
2025-01-06 10:30:00,600019,2025-01-06,10:30:00,15,6.79,6.83,6.76,6.82,6768900,45993152.0
2025-01-06 10:45:00,600019,2025-01-06,10:45:00,15,6.82,6.84,6.81,6.82,2955400,20173632.0
2025-01-06 11:00:00,600019,2025-01-06,11:00:00,15,6.82,6.84,6.81,6.81,1617300,11032384.0
2025-01-06 11:15:00,600019,2025-01-06,11:15:00,15,6.82,6.85,6.81,6.85,2010000,13738688.0
2025-01-06 11:30:00,600019,2025-01-06,11:30:00,15,6.85,6.85,6.79,6.81,2842000,19382816.0
2025-01-06 13:15:00,600019,2025-01-06,13:15:00,15,6.81,6.88,6.81,6.86,3038300,20818880.0
2025-01-06 13:30:00,600019,2025-01-06,13:30:00,15,6.86,6.87,6.85,6.86,2957200,20283424.0
2025-01-06 13:45:00,600019,2025-01-06,13:45:00,15,6.85,6.87,6.84,6.86,3005800,20612864.0
2025-01-06 14:00:00,600019,2025-01-06,14:00:00,15,6.86,6.88,6.84,6.87,3297800,22613440.0
2025-01-06 14:15:00,600019,2025-01-06,14:15:00,15,6.87,6.9,6.87,6.87,3415900,23513568.0
2025-01-06 14:30:00,600019,2025-01-06,14:30:00,15,6.87,6.89,6.85,6.88,4917000,33790080.0
2025-01-06 14:45:00,600019,2025-01-06,14:45:00,15,6.88,6.9,6.87,6.9,5020800,34555904.0
2025-01-06 15:00:00,600019,2025-01-06,15:00:00,15,6.9,6.92,6.89,6.91,3753800,25911039.0
2025-01-07 09:45:00,600019,2025-01-07,09:45:00,15,6.91,6.91,6.79,6.81,9969500,68109244.0
2025-01-07 10:00:00,600019,2025-01-07,10:00:00,15,6.8,6.81,6.7,6.71,13151900,88791520.0
2025-01-07 10:15:00,600019,2025-01-07,10:15:00,15,6.71,6.72,6.68,6.7,14424400,96654944.0
2025-01-07 10:30:00,600019,2025-01-07,10:30:00,15,6.7,6.7,6.67,6.69,6562900,43848848.0
2025-01-07 10:45:00,600019,2025-01-07,10:45:00,15,6.69,6.7,6.67,6.67,4155600,27764128.0
2025-01-07 11:00:00,600019,2025-01-07,11:00:00,15,6.67,6.68,6.63,6.65,8472700,56371808.0
2025-01-07 11:15:00,600019,2025-01-07,11:15:00,15,6.65,6.67,6.63,6.65,5157400,34284800.0
2025-01-07 11:30:00,600019,2025-01-07,11:30:00,15,6.65,6.72,6.65,6.72,6099200,40752864.0
2025-01-07 13:15:00,600019,2025-01-07,13:15:00,15,6.72,6.74,6.7,6.73,7126100,47905824.0
2025-01-07 13:30:00,600019,2025-01-07,13:30:00,15,6.73,6.77,6.72,6.74,5599600,37767584.0
2025-01-07 13:45:00,600019,2025-01-07,13:45:00,15,6.73,6.74,6.69,6.71,4848600,32522179.0
2025-01-07 14:00:00,600019,2025-01-07,14:00:00,15,6.71,6.72,6.68,6.69,3541100,23705207.0
2025-01-07 14:15:00,600019,2025-01-07,14:15:00,15,6.69,6.7,6.67,6.69,3291000,21991294.0
2025-01-07 14:30:00,600019,2025-01-07,14:30:00,15,6.69,6.71,6.67,6.71,12976100,86811790.0
2025-01-07 14:45:00,600019,2025-01-07,14:45:00,15,6.71,6.73,6.7,6.73,3399400,22826490.0
2025-01-07 15:00:00,600019,2025-01-07,15:00:00,15,6.73,6.73,6.71,6.73,4748900,31924929.0
2025-01-08 09:45:00,600019,2025-01-08,09:45:00,15,6.73,6.74,6.66,6.72,7469100,50086386.0
2025-01-08 10:00:00,600019,2025-01-08,10:00:00,15,6.73,6.73,6.69,6.69,4318300,28967176.0
2025-01-08 10:15:00,600019,2025-01-08,10:15:00,15,6.69,6.72,6.68,6.71,4841700,32481248.0
2025-01-08 10:30:00,600019,2025-01-08,10:30:00,15,6.71,6.72,6.68,6.7,2676800,17926328.0
2025-01-08 10:45:00,600019,2025-01-08,10:45:00,15,6.7,6.7,6.66,6.67,2650400,17698904.0
2025-01-08 11:00:00,600019,2025-01-08,11:00:00,15,6.67,6.68,6.63,6.63,4557000,30313552.0
2025-01-08 11:15:00,600019,2025-01-08,11:15:00,15,6.63,6.64,6.61,6.63,4788000,31709488.0
2025-01-08 11:30:00,600019,2025-01-08,11:30:00,15,6.63,6.64,6.61,6.62,3386700,22415872.0
2025-01-08 13:15:00,600019,2025-01-08,13:15:00,15,6.62,6.65,6.62,6.64,4332900,28740672.0
2025-01-08 13:30:00,600019,2025-01-08,13:30:00,15,6.64,6.67,6.63,6.65,2849100,18952608.0
2025-01-08 13:45:00,600019,2025-01-08,13:45:00,15,6.65,6.67,6.64,6.66,2886600,19215072.0
2025-01-08 14:00:00,600019,2025-01-08,14:00:00,15,6.65,6.71,6.64,6.7,6052300,40473536.0
2025-01-08 14:15:00,600019,2025-01-08,14:15:00,15,6.7,6.73,6.7,6.72,4271000,28663904.0
2025-01-08 14:30:00,600019,2025-01-08,14:30:00,15,6.73,6.73,6.69,6.71,2538900,17038688.0
2025-01-08 14:45:00,600019,2025-01-08,14:45:00,15,6.71,6.71,6.69,6.71,5725800,38367072.0
2025-01-08 15:00:00,600019,2025-01-08,15:00:00,15,6.71,6.72,6.7,6.72,4386200,29422560.0
2025-01-09 09:45:00,600019,2025-01-09,09:45:00,15,6.66,6.67,6.61,6.62,7903700,52389096.0
2025-01-09 10:00:00,600019,2025-01-09,10:00:00,15,6.62,6.67,6.61,6.65,5489800,36387904.0
2025-01-09 10:15:00,600019,2025-01-09,10:15:00,15,6.65,6.66,6.63,6.63,1766400,11732832.0
2025-01-09 10:30:00,600019,2025-01-09,10:30:00,15,6.64,6.66,6.62,6.62,3832500,25436576.0
2025-01-09 10:45:00,600019,2025-01-09,10:45:00,15,6.62,6.64,6.62,6.63,1818300,12050088.0
2025-01-09 11:00:00,600019,2025-01-09,11:00:00,15,6.63,6.64,6.61,6.63,2448600,16217104.0
2025-01-09 11:15:00,600019,2025-01-09,11:15:00,15,6.63,6.65,6.62,6.63,2706600,17959584.0
2025-01-09 11:30:00,600019,2025-01-09,11:30:00,15,6.64,6.67,6.63,6.66,2933100,19492752.0
2025-01-09 13:15:00,600019,2025-01-09,13:15:00,15,6.66,6.67,6.63,6.63,2495600,16596960.0
2025-01-09 13:30:00,600019,2025-01-09,13:30:00,15,6.64,6.66,6.63,6.66,2300200,15286544.0
2025-01-09 13:45:00,600019,2025-01-09,13:45:00,15,6.66,6.67,6.63,6.63,3532700,23483920.0
2025-01-09 14:00:00,600019,2025-01-09,14:00:00,15,6.63,6.64,6.61,6.62,3536300,23426528.0
2025-01-09 14:15:00,600019,2025-01-09,14:15:00,15,6.61,6.62,6.6,6.61,4082700,26985216.0
2025-01-09 14:30:00,600019,2025-01-09,14:30:00,15,6.61,6.62,6.61,6.62,1594700,10546496.0
2025-01-09 14:45:00,600019,2025-01-09,14:45:00,15,6.62,6.62,6.6,6.61,3246500,21458560.0
2025-01-09 15:00:00,600019,2025-01-09,15:00:00,15,6.61,6.61,6.59,6.6,6995800,46182624.0
2025-01-10 09:45:00,600019,2025-01-10,09:45:00,15,6.58,6.62,6.54,6.55,7145000,46949740.0
2025-01-10 10:00:00,600019,2025-01-10,10:00:00,15,6.55,6.58,6.53,6.58,3482200,22789380.0
2025-01-10 10:15:00,600019,2025-01-10,10:15:00,15,6.58,6.59,6.55,6.57,2148500,14108856.0
2025-01-10 10:30:00,600019,2025-01-10,10:30:00,15,6.57,6.59,6.56,6.57,1472700,9685184.0
2025-01-10 10:45:00,600019,2025-01-10,10:45:00,15,6.57,6.58,6.55,6.57,1896300,12451584.0
2025-01-10 11:00:00,600019,2025-01-10,11:00:00,15,6.57,6.58,6.54,6.56,2109400,13833160.0
2025-01-10 11:15:00,600019,2025-01-10,11:15:00,15,6.56,6.58,6.54,6.57,2612000,17125400.0
2025-01-10 11:30:00,600019,2025-01-10,11:30:00,15,6.57,6.58,6.56,6.56,923100,6064800.0
2025-01-10 13:15:00,600019,2025-01-10,13:15:00,15,6.57,6.58,6.55,6.56,1355000,8896176.0
2025-01-10 13:30:00,600019,2025-01-10,13:30:00,15,6.56,6.57,6.54,6.56,1214800,7966624.0
2025-01-10 13:45:00,600019,2025-01-10,13:45:00,15,6.56,6.57,6.55,6.56,1482000,9721776.0
2025-01-10 14:00:00,600019,2025-01-10,14:00:00,15,6.57,6.57,6.55,6.56,1006000,6602016.0
2025-01-10 14:15:00,600019,2025-01-10,14:15:00,15,6.56,6.57,6.54,6.56,2581600,16922416.0
2025-01-10 14:30:00,600019,2025-01-10,14:30:00,15,6.56,6.56,6.54,6.54,2425400,15888272.0
2025-01-10 14:45:00,600019,2025-01-10,14:45:00,15,6.55,6.55,6.53,6.55,4400400,28786976.0
2025-01-10 15:00:00,600019,2025-01-10,15:00:00,15,6.54,6.56,6.53,6.55,4655300,30492112.0
2025-01-13 09:45:00,600019,2025-01-13,09:45:00,15,6.5,6.51,6.42,6.48,14223800,92069608.0
2025-01-13 10:00:00,600019,2025-01-13,10:00:00,15,6.48,6.51,6.44,6.46,6502800,42017128.0
2025-01-13 10:15:00,600019,2025-01-13,10:15:00,15,6.46,6.47,6.42,6.42,5773500,37220552.0
2025-01-13 10:30:00,600019,2025-01-13,10:30:00,15,6.43,6.45,6.42,6.43,2658200,17114336.0
2025-01-13 10:45:00,600019,2025-01-13,10:45:00,15,6.43,6.48,6.42,6.47,3206300,20670352.0
2025-01-13 11:00:00,600019,2025-01-13,11:00:00,15,6.47,6.5,6.47,6.48,2986200,19362880.0
2025-01-13 11:15:00,600019,2025-01-13,11:15:00,15,6.48,6.49,6.46,6.48,2040600,13211680.0
2025-01-13 11:30:00,600019,2025-01-13,11:30:00,15,6.48,6.51,6.48,6.5,2885400,18743024.0
2025-01-13 13:15:00,600019,2025-01-13,13:15:00,15,6.49,6.51,6.48,6.49,2728500,17722800.0
2025-01-13 13:30:00,600019,2025-01-13,13:30:00,15,6.49,6.49,6.47,6.47,3044900,19728032.0
2025-01-13 13:45:00,600019,2025-01-13,13:45:00,15,6.47,6.49,6.47,6.48,2492700,16147840.0
2025-01-13 14:00:00,600019,2025-01-13,14:00:00,15,6.48,6.5,6.47,6.5,2448600,15880288.0
2025-01-13 14:15:00,600019,2025-01-13,14:15:00,15,6.5,6.5,6.48,6.48,3400500,22068000.0
2025-01-13 14:30:00,600019,2025-01-13,14:30:00,15,6.48,6.5,6.48,6.49,3350000,21738080.0
2025-01-13 14:45:00,600019,2025-01-13,14:45:00,15,6.49,6.51,6.48,6.5,3783600,24568896.0
2025-01-13 15:00:00,600019,2025-01-13,15:00:00,15,6.5,6.51,6.49,6.51,4395300,28582304.0
2025-01-14 09:45:00,600019,2025-01-14,09:45:00,15,6.53,6.57,6.51,6.57,4579900,29962462.0
2025-01-14 10:00:00,600019,2025-01-14,10:00:00,15,6.56,6.57,6.54,6.56,4761000,31232346.0
2025-01-14 10:15:00,600019,2025-01-14,10:15:00,15,6.56,6.56,6.49,6.52,6526900,42581328.0
2025-01-14 10:30:00,600019,2025-01-14,10:30:00,15,6.52,6.56,6.52,6.56,2450700,16043672.0
2025-01-14 10:45:00,600019,2025-01-14,10:45:00,15,6.56,6.56,6.53,6.53,1758200,11508208.0
